1,0,1,0,0,22.834
1,0,2,0,0,22.807
1,0,3,0,0,22.577
1,10,1,0,0,22.848
1,10,2,0,0,22.917
1,10,3,0,0,22.53
2,0,1,0,0,21.066
2,0,2,0,0,21.137
2,0,3,0,0,20.884
2,10,1,0,0,21.226
2,10,2,0,0,21.136
2,10,3,0,0,20.885
3,0,1,0,0,13.243
3,0,2,0,0,13.191
3,0,3,0,0,13.123
3,10,1,0,0,13.239
3,10,2,0,0,13.279
3,10,3,0,0,13.316
